txn_id,user_id,merchant_id,payment_method,amount,merchant_category,is_international,payer_bank,payee_bank,issuer_type,device_type,os_version_major,app_version_major,is_rooted_or_jailbroken,sim_operator,network_type,latency_ms,packet_loss_pct,signal_strength_dbm,avg_txn_amount_30d,txn_count_24h,failed_txn_count_1h,chargeback_flag_180d,account_age_days,daily_limit_remaining,available_balance_est,velocity_score,risk_score,geo_distance_km_from_usual,txn_hour,day_of_week,is_night_txn,merchant_failure_rate_1h,bank_failure_rate_1h,failure_reason
T1000098,37305,7755,UPI,142.07,ECOM,0,AXIS,ICICI,COOP,ANDROID,11,17,0,AIRTEL,5G,29,1.0,-111,110.29,4,1,1,745,52303.43,125.94,57.9,66.1,5.84,1,4,1,0.066,0.0323,INSUFFICIENT_FUNDS
T1000099,18271,1460,UPI,96.37,FOOD,0,HDFC,IDFC,PRIVATE,ANDROID,11,20,0,JIO,4G,136,0.52,-81,152.29,3,1,0,5,42071.55,328.88,11.8,21.9,3.16,4,4,1,0.0373,0.0551,INSUFFICIENT_FUNDS
T1000100,94172,5728,CARD,61.98,TRAVEL,0,BOB,YES,PRIVATE,ANDROID,8,11,0,JIO,5G,91,1.24,-84,67.14,2,3,0,284,60000.0,96.68,24.7,37.0,1.27,0,0,1,0.026,0.0083,PIN_OR_OTP_FAILED
T1000101,89069,6381,UPI,254.71,ECOM,0,ICICI,BOB,PUBLIC,ANDROID,9,14,0,JIO,5G,57,1.02,-76,194.73,2,1,0,675,35327.98,479.74,39.8,9.1,7.61,2,2,1,0.0118,0.0396,NETWORK_TIMEOUT
T1000102,48993,6054,UPI,48.0,ECOM,0,SBI,AXIS,PUBLIC,IOS,16,9,0,AIRTEL,4G,276,0.65,-98,197.78,2,2,0,5,43610.8,86.81,29.4,15.2,2.44,6,3,1,0.1379,0.0307,PIN_OR_OTP_FAILED
T1000103,78478,3253,UPI,164.72,EDTECH,0,PNB,YES,COOP,ANDROID,11,9,1,JIO,WIFI,57,0.27,-91,141.26,3,1,1,648,26591.01,264.77,55.6,88.4,8.57,5,1,1,0.0313,0.036,SUSPECTED_FRAUD
T1000104,39838,3199,CARD,203.11,ECOM,0,YES,PNB,PUBLIC,ANDROID,8,13,0,AIRTEL,WIFI,71,0.07,-80,160.63,7,0,0,835,20231.89,433.12,43.5,11.2,6.7,9,2,0,0.0954,0.0876,MERCHANT_CONFIGURATION_ISSUE
T1000105,40494,3616,UPI,300.76,ECOM,0,ICICI,YES,PRIVATE,ANDROID,13,10,0,VI,5G,157,0.92,-91,164.41,2,0,0,1046,60000.0,565.43,31.1,13.7,9.33,16,4,0,0.0409,0.0586,NETWORK_TIMEOUT
T1000106,44165,9436,UPI,120.3,TRAVEL,0,YES,HDFC,PRIVATE,ANDROID,11,8,0,JIO,4G,277,1.07,-70,130.74,2,0,0,124,43881.57,465.25,35.7,30.0,1.96,12,6,0,0.042,0.0371,PIN_OR_OTP_FAILED
T1000107,94322,9270,CARD,875.72,BILLS,0,SBI,SBI,PUBLIC,IOS,15,12,0,AIRTEL,4G,387,4.54,-78,62.43,2,1,0,590,25049.34,145.77,20.2,8.5,4.07,10,4,0,0.1654,0.0215,NETWORK_TIMEOUT
T1000108,28257,5432,UPI,51.66,GROCERY,0,IDFC,BOB,PUBLIC,ANDROID,8,12,0,VI,WIFI,33,0.87,-88,183.63,6,0,0,747,43188.54,621.53,45.3,32.4,15.16,19,6,0,0.1512,0.0831,BANK_SERVER_DOWN
T1000109,77087,4883,UPI,99.13,GROCERY,0,HDFC,AXIS,PUBLIC,ANDROID,11,11,0,JIO,WIFI,20,0.35,-74,92.21,5,0,0,1576,46037.3,243.22,26.2,24.1,9.47,12,0,0,0.0289,0.0409,INSUFFICIENT_FUNDS
T1000110,53637,3767,CARD,222.44,PHARMACY,0,IDFC,IDFC,PRIVATE,ANDROID,9,10,0,JIO,4G,158,0.01,-92,95.79,4,3,0,415,49944.39,126.35,47.6,0.1,2.82,22,1,1,0.0964,0.0095,MERCHANT_CONFIGURATION_ISSUE
T1000111,46201,6646,UPI,405.95,FUEL,0,BOB,KOTAK,COOP,ANDROID,13,17,0,JIO,3G,150,0.4,-84,161.79,3,0,0,5,47376.47,503.7,20.2,25.4,7.9,9,0,0,0.0757,0.0612,INSUFFICIENT_FUNDS
T1000112,88321,2518,CARD,222.05,FUEL,0,HDFC,ICICI,PRIVATE,IOS,12,12,0,VI,4G,219,2.16,-91,168.21,2,0,0,1198,25218.68,290.81,16.1,22.7,6.47,10,6,0,0.0098,0.0459,INSUFFICIENT_FUNDS
T1000113,21884,2901,UPI,684.9,GROCERY,0,SBI,BOB,PRIVATE,IOS,16,12,0,JIO,4G,146,1.34,-88,130.75,3,2,0,372,47615.62,273.09,49.7,21.4,12.46,23,6,1,0.0186,0.1181,INSUFFICIENT_FUNDS
T1000114,51424,9372,UPI,47.47,GROCERY,0,SBI,SBI,PRIVATE,ANDROID,11,13,0,JIO,5G,117,0.89,-83,97.72,1,0,0,23,50712.51,63.33,8.2,20.8,2.09,12,6,0,0.1176,0.0155,MERCHANT_CONFIGURATION_ISSUE
T1000115,93802,1322,UPI,68.98,PHARMACY,0,AXIS,BOB,PUBLIC,IOS,12,10,0,AIRTEL,WIFI,86,1.68,-93,175.97,0,1,0,29,31025.32,342.09,40.2,29.1,2.43,18,3,0,0.0288,0.035,SUSPECTED_FRAUD
T1000116,28456,3841,UPI,145.09,BILLS,0,AXIS,AXIS,PUBLIC,ANDROID,14,10,0,JIO,4G,121,2.3,-73,108.81,1,0,0,5,42387.42,229.53,21.0,28.6,1.75,17,5,0,0.0464,0.0363,SUSPECTED_FRAUD
T1000117,16886,1798,UPI,116.12,FUEL,0,SBI,KOTAK,PRIVATE,ANDROID,9,15,0,AIRTEL,4G,187,1.25,-87,58.19,3,1,0,737,59838.62,57.11,73.1,23.2,1.87,15,3,0,0.0143,0.0324,INSUFFICIENT_FUNDS
T1000118,40708,1496,UPI,61.11,EDTECH,0,KOTAK,YES,COOP,IOS,16,11,0,VI,4G,121,0.57,-87,126.23,5,1,0,247,29875.46,230.21,46.2,9.9,4.45,5,1,1,0.0067,0.0296,LIMIT_EXCEEDED
T1000119,57730,6234,UPI,74.75,RETAIL,0,AXIS,PNB,PUBLIC,ANDROID,13,9,0,JIO,4G,187,0.51,-88,125.49,3,1,0,600,47944.15,104.77,42.0,36.4,3.53,4,3,1,0.0303,0.0094,INSUFFICIENT_FUNDS
T1000120,29411,6230,CARD,148.74,ECOM,0,SBI,ICICI,PUBLIC,ANDROID,11,6,0,JIO,5G,122,0.85,-74,67.36,3,0,0,414,60000.0,163.21,31.6,6.6,2.73,13,3,0,0.0085,0.0571,INVALID_VPA_OR_CARD
T1000121,66363,8998,CARD,63.33,FUEL,0,HDFC,HDFC,PRIVATE,ANDROID,8,7,0,JIO,WIFI,164,1.33,-87,218.56,4,0,0,380,44166.7,472.68,14.8,0.0,10.67,21,4,0,0.0245,0.0361,NETWORK_TIMEOUT
T1000122,68675,1485,UPI,259.93,ECOM,0,AXIS,IDFC,PRIVATE,ANDROID,8,9,0,BSNL,3G,117,1.53,-101,335.03,3,0,0,5,60000.0,1021.07,20.9,15.3,4.0,17,6,0,0.1615,0.0402,MERCHANT_CONFIGURATION_ISSUE
T1000123,82596,8760,UPI,245.45,ECOM,0,ICICI,BOB,PRIVATE,IOS,12,16,0,JIO,4G,59,1.13,-78,142.2,2,0,0,235,15009.94,415.45,32.5,16.5,4.31,18,4,0,0.1316,0.0447,NETWORK_TIMEOUT
T1000124,91771,3000,UPI,144.21,ECOM,0,ICICI,IDFC,PUBLIC,ANDROID,9,8,0,AIRTEL,4G,88,1.23,-88,58.4,2,1,0,231,58747.57,144.84,37.4,21.6,12.8,2,0,1,0.0374,0.126,BANK_SERVER_DOWN
T1000125,22688,3583,UPI,111.17,FOOD,0,AXIS,ICICI,PUBLIC,ANDROID,9,13,1,JIO,WIFI,102,0.37,-88,83.47,1,0,0,318,38369.72,321.88,20.8,44.8,3.63,8,0,0,0.0225,0.0257,INSUFFICIENT_FUNDS
T1000126,48475,2909,CARD,116.36,PHARMACY,0,HDFC,IDFC,PUBLIC,WEB,0,12,0,JIO,5G,173,1.45,-69,182.47,4,0,0,5,21843.63,322.34,46.0,17.2,0.48,20,5,0,0.0265,0.0477,MERCHANT_CONFIGURATION_ISSUE
T1000127,11035,5099,CARD,507.92,EDTECH,0,SBI,HDFC,PRIVATE,ANDROID,13,14,0,AIRTEL,4G,120,0.47,-85,113.77,1,0,0,942,32977.99,237.12,42.9,33.3,3.19,19,1,0,0.0267,0.1179,INSUFFICIENT_FUNDS
T1000128,83136,6717,UPI,113.68,RETAIL,0,SBI,AXIS,PRIVATE,IOS,17,4,0,VI,4G,160,2.67,-98,437.73,1,1,0,98,55618.16,1496.29,39.7,33.1,0.41,9,6,0,0.0279,0.0149,NETWORK_TIMEOUT
T1000129,51266,4185,UPI,140.34,EDTECH,0,ICICI,BOB,PRIVATE,ANDROID,13,13,0,AIRTEL,4G,208,2.18,-76,50.0,3,1,0,542,39391.33,80.26,39.4,22.0,21.93,23,0,1,0.0374,0.0509,INSUFFICIENT_FUNDS
T1000130,55018,6688,WALLET,66.46,GROCERY,0,SBI,IDFC,PUBLIC,IOS,17,7,0,JIO,WIFI,111,0.58,-70,177.39,3,0,0,719,43035.39,374.28,44.7,22.3,3.33,8,6,0,0.0146,0.0074,NETWORK_TIMEOUT
T1000131,34122,6600,CARD,155.71,FOOD,0,IDFC,ICICI,PUBLIC,ANDROID,8,15,0,JIO,4G,140,2.34,-77,174.14,5,2,0,899,25026.93,369.38,49.0,24.3,2.62,0,0,1,0.0419,0.0083,PIN_OR_OTP_FAILED
T1000132,13829,1702,CARD,230.59,BILLS,0,ICICI,YES,PRIVATE,IOS,16,8,0,VI,WIFI,82,0.73,-74,198.56,2,0,0,528,42770.01,131.53,38.5,23.3,5.82,18,1,0,0.0491,0.0548,INSUFFICIENT_FUNDS
T1000133,46974,1349,CARD,111.05,TRAVEL,0,ICICI,SBI,PRIVATE,ANDROID,11,9,0,JIO,4G,176,3.3,-87,138.15,5,1,0,348,56056.78,300.97,45.6,14.6,2.12,17,2,0,0.0103,0.0102,INVALID_VPA_OR_CARD
T1000134,36169,7607,UPI,184.57,BILLS,0,BOB,AXIS,NBFC,ANDROID,9,10,0,BSNL,4G,62,0.8,-92,95.02,2,0,0,15,54465.52,151.52,42.9,21.3,3.81,20,5,0,0.0391,0.0385,INSUFFICIENT_FUNDS
T1000135,67687,8794,CARD,290.78,GROCERY,0,KOTAK,KOTAK,COOP,IOS,16,9,0,JIO,WIFI,103,0.22,-93,261.67,3,1,0,339,42094.88,754.55,43.9,16.1,2.32,1,2,1,0.0398,0.0698,BANK_SERVER_DOWN
T1000136,56290,5306,CARD,52.4,ECOM,0,BOB,YES,PUBLIC,ANDROID,12,9,0,AIRTEL,4G,55,0.83,-88,92.54,2,2,0,671,60000.0,181.02,50.4,33.3,0.61,21,2,0,0.0271,0.005,PIN_OR_OTP_FAILED
T1000137,23877,6549,CARD,78.87,TRAVEL,0,PNB,HDFC,COOP,ANDROID,14,11,0,VI,4G,95,0.89,-89,176.56,2,2,0,799,37789.28,332.31,53.0,30.6,1.94,2,4,1,0.0202,0.0573,PIN_OR_OTP_FAILED
T1000138,66683,5150,UPI,325.55,FOOD,0,KOTAK,IDFC,PRIVATE,WEB,0,11,0,JIO,5G,160,3.76,-76,185.81,3,1,0,434,60000.0,292.85,42.1,26.5,10.12,4,1,1,0.0213,0.0984,INSUFFICIENT_FUNDS
T1000139,69445,6072,CARD,64.23,GROCERY,0,YES,HDFC,PRIVATE,ANDROID,11,13,0,JIO,WIFI,97,0.71,-111,139.12,1,1,0,5,50447.78,331.29,34.1,18.8,3.13,15,0,0,0.0324,0.1034,BANK_SERVER_DOWN
T1000140,80714,1791,UPI,90.98,GROCERY,0,HDFC,HDFC,PRIVATE,ANDROID,14,11,0,AIRTEL,5G,113,0.53,-79,127.24,4,1,0,742,45469.51,185.89,17.9,16.5,4.82,4,3,1,0.0462,0.018,LIMIT_EXCEEDED
T1000141,54301,8842,UPI,378.68,GROCERY,0,KOTAK,PNB,NBFC,ANDROID,11,16,0,VI,5G,69,0.9,-77,107.9,1,2,0,817,51871.4,420.9,42.8,5.5,1.28,5,3,1,0.0553,0.114,BANK_SERVER_DOWN
T1000142,73156,1574,UPI,789.46,RETAIL,0,SBI,HDFC,PRIVATE,ANDROID,11,14,0,JIO,5G,104,1.15,-83,62.12,3,2,0,319,47042.59,4.75,48.8,24.5,8.54,4,0,1,0.1163,0.0116,PIN_OR_OTP_FAILED
T1000143,29711,8337,UPI,103.58,GROCERY,0,PNB,IDFC,PUBLIC,ANDROID,11,10,0,JIO,WIFI,104,3.99,-79,178.28,3,2,0,401,50513.71,168.06,51.4,8.9,2.09,16,2,0,0.0318,0.0651,BANK_SERVER_DOWN
T1000144,73039,3886,WALLET,158.47,GROCERY,0,BOB,SBI,PRIVATE,ANDROID,9,11,0,AIRTEL,5G,132,1.28,-105,50.0,3,1,0,393,34642.09,164.73,35.3,19.0,6.9,1,1,1,0.0343,0.0693,BANK_SERVER_DOWN
T1000145,67292,3771,UPI,137.36,EDTECH,0,IDFC,IDFC,PUBLIC,WEB,0,10,0,JIO,5G,95,1.44,-83,99.91,5,1,0,850,40257.87,334.21,56.6,36.6,3.61,11,1,0,0.0503,0.0013,INVALID_VPA_OR_CARD
T1000146,76867,1979,UPI,243.21,TRAVEL,0,IDFC,YES,PUBLIC,IOS,15,11,0,AIRTEL,5G,160,2.01,-99,184.21,1,0,0,167,60000.0,419.17,17.8,10.5,2.72,20,4,0,0.107,0.2173,PIN_OR_OTP_FAILED
T1000147,58058,5767,UPI,106.37,EDTECH,0,PNB,ICICI,PRIVATE,IOS,17,12,0,VI,WIFI,108,1.75,-103,105.1,1,3,0,884,48237.56,252.01,36.2,5.8,8.03,22,0,1,0.0553,0.0705,BANK_SERVER_DOWN
T1000148,52217,2103,UPI,582.24,ECOM,0,KOTAK,AXIS,PRIVATE,ANDROID,13,11,0,AIRTEL,4G,96,0.04,-93,125.69,4,0,0,291,42319.37,115.6,42.9,21.2,0.98,17,5,0,0.0509,0.0456,INSUFFICIENT_FUNDS
T1000149,60118,5057,UPI,267.47,FUEL,0,AXIS,YES,PRIVATE,WEB,0,9,0,BSNL,4G,146,0.74,-83,133.95,0,3,0,246,26310.99,252.53,38.4,9.9,10.84,23,3,1,0.0053,0.1275,BANK_SERVER_DOWN
T1000150,35290,6837,WALLET,122.52,FUEL,0,SBI,PNB,PRIVATE,ANDROID,8,16,0,JIO,4G,96,0.49,-80,80.88,2,0,0,336,60000.0,140.84,30.5,19.7,30.62,11,4,0,0.034,0.0088,INSUFFICIENT_FUNDS
T1000151,97896,9107,UPI,112.36,GROCERY,0,HDFC,HDFC,COOP,IOS,15,9,1,JIO,4G,180,1.28,-86,160.62,4,0,0,359,47284.21,254.09,25.9,38.6,1.15,7,0,0,0.0913,0.0196,LIMIT_EXCEEDED
T1000152,55940,8742,UPI,473.68,EDTECH,0,YES,AXIS,NBFC,ANDROID,14,12,0,VI,4G,123,4.26,-97,244.08,3,1,0,155,44041.68,1113.03,41.1,35.1,1.75,21,3,0,0.0919,0.0214,INSUFFICIENT_FUNDS
T1000153,22440,3167,UPI,261.6,RETAIL,0,PNB,SBI,PRIVATE,ANDROID,13,14,0,VI,3G,361,1.61,-84,63.72,6,1,0,924,52310.29,71.23,45.4,22.0,0.74,14,3,0,0.1284,0.0307,INSUFFICIENT_FUNDS
T1000154,84145,6898,CARD,255.63,ECOM,0,YES,HDFC,COOP,ANDROID,8,12,0,AIRTEL,4G,194,0.39,-87,291.12,5,0,0,434,46636.42,685.69,41.7,8.9,1.32,18,4,0,0.0376,0.0301,LIMIT_EXCEEDED
T1000155,44915,4066,UPI,102.02,RETAIL,0,IDFC,AXIS,PUBLIC,ANDROID,12,11,0,VI,4G,226,3.01,-95,131.34,3,0,0,5,50144.72,266.4,27.1,15.6,3.26,14,6,0,0.0159,0.0533,NETWORK_TIMEOUT
T1000156,51729,5223,CARD,156.98,GROCERY,0,AXIS,BOB,NBFC,IOS,16,12,0,VI,4G,21,1.56,-89,69.07,3,1,1,501,60000.0,108.21,54.9,41.9,1.69,5,0,1,0.0388,0.0071,INSUFFICIENT_FUNDS
T1000157,73578,6333,UPI,38.68,TRAVEL,0,PNB,HDFC,PRIVATE,ANDROID,8,12,0,JIO,4G,114,4.34,-101,97.1,3,1,0,603,30746.9,166.06,34.8,3.6,1.78,16,0,0,0.0564,0.0147,NETWORK_TIMEOUT
T1000158,32072,1816,UPI,286.7,PHARMACY,0,SBI,HDFC,PUBLIC,ANDROID,11,11,0,AIRTEL,5G,102,0.62,-84,274.85,1,2,0,153,45838.72,584.36,26.8,10.6,30.6,6,4,1,0.0216,0.0374,PIN_OR_OTP_FAILED
T1000159,57692,4808,CARD,83.62,GROCERY,0,SBI,YES,PUBLIC,ANDROID,12,11,0,VI,WIFI,109,1.87,-81,201.12,5,0,0,779,49773.27,258.15,49.5,8.2,11.37,21,4,0,0.0361,0.0218,LIMIT_EXCEEDED
T1000160,64598,8592,UPI,221.17,BILLS,0,YES,IDFC,PRIVATE,IOS,16,15,0,AIRTEL,5G,20,1.43,-101,95.36,3,1,0,5,60000.0,380.25,23.6,26.1,3.58,23,5,1,0.0016,0.0325,SUSPECTED_FRAUD
T1000161,67050,2734,UPI,43.63,FUEL,0,ICICI,YES,COOP,IOS,14,6,0,JIO,4G,107,0.88,-98,106.66,1,1,0,227,55204.23,71.24,31.3,16.8,2.66,10,6,0,0.079,0.0256,MERCHANT_CONFIGURATION_ISSUE
T1000162,14903,5537,UPI,331.87,BILLS,0,HDFC,IDFC,PRIVATE,IOS,14,9,0,BSNL,4G,164,0.32,-85,123.76,3,1,0,1010,59434.42,386.52,45.4,28.4,4.09,1,2,1,0.0644,0.0265,NETWORK_TIMEOUT
T1000163,76308,8098,CARD,401.55,BILLS,0,PNB,ICICI,PRIVATE,IOS,16,11,0,VI,5G,109,1.9,-94,65.68,2,1,0,547,33971.28,195.09,59.8,39.3,3.78,2,1,1,0.1075,0.0264,INSUFFICIENT_FUNDS
T1000164,31548,7731,UPI,118.29,FUEL,0,AXIS,KOTAK,PUBLIC,ANDROID,8,9,0,JIO,WIFI,81,2.17,-91,50.0,2,1,0,952,39087.35,123.79,23.9,19.3,7.58,22,5,1,0.1116,0.026,MERCHANT_CONFIGURATION_ISSUE
T1000165,76405,8114,UPI,142.71,ECOM,0,KOTAK,HDFC,PRIVATE,IOS,15,11,0,VI,WIFI,66,2.78,-88,66.66,3,0,0,717,44129.84,219.51,23.3,21.7,1.27,8,6,0,0.0318,0.0063,INVALID_VPA_OR_CARD
T1000166,57041,3205,WALLET,223.74,FOOD,0,PNB,BOB,PRIVATE,ANDROID,14,13,0,BSNL,5G,149,1.14,-90,251.75,4,1,0,597,32055.3,251.49,42.6,15.2,1.26,1,1,1,0.23,0.0438,MERCHANT_CONFIGURATION_ISSUE
T1000167,48117,6769,UPI,187.47,ECOM,0,IDFC,YES,PUBLIC,ANDROID,14,9,1,JIO,4G,321,2.84,-79,323.18,9,2,0,1106,27543.14,223.47,89.9,60.3,4.88,0,1,1,0.0117,0.0727,BANK_SERVER_DOWN
T1000168,21002,8602,UPI,139.1,FOOD,0,HDFC,KOTAK,PUBLIC,ANDROID,9,16,0,AIRTEL,4G,46,1.77,-95,50.0,3,0,0,552,46855.2,186.41,36.8,20.2,6.19,16,3,0,0.0279,0.0416,LIMIT_EXCEEDED
T1000169,55763,1419,UPI,441.03,RETAIL,0,PNB,BOB,PUBLIC,IOS,14,7,0,JIO,3G,350,0.88,-101,248.66,2,1,0,500,60000.0,430.89,36.0,27.1,4.59,3,4,1,0.0136,0.0639,INSUFFICIENT_FUNDS
T1000170,43862,4370,UPI,40.75,FOOD,0,PNB,ICICI,NBFC,ANDROID,10,12,0,AIRTEL,4G,183,0.33,-99,188.36,2,0,0,1064,60000.0,311.93,26.3,22.8,2.25,14,1,0,0.0304,0.0808,BANK_SERVER_DOWN
T1000171,67048,3330,UPI,319.33,RETAIL,0,PNB,AXIS,PUBLIC,ANDROID,9,10,0,JIO,WIFI,167,1.45,-93,92.29,1,1,0,991,50731.55,294.46,38.8,17.0,1.96,3,4,1,0.119,0.0377,INSUFFICIENT_FUNDS
T1000172,48364,3597,UPI,147.27,TRAVEL,0,YES,AXIS,PRIVATE,WEB,0,13,0,VI,4G,150,1.98,-82,228.07,5,0,0,58,47221.6,631.33,19.7,18.1,19.23,20,5,0,0.0751,0.1214,BANK_SERVER_DOWN
T1000173,88278,2407,WALLET,253.34,GROCERY,0,SBI,BOB,PRIVATE,ANDROID,8,16,0,AIRTEL,4G,93,1.82,-79,52.69,1,1,0,51,42540.18,50.61,44.2,22.9,6.83,15,6,0,0.0836,0.0212,INSUFFICIENT_FUNDS
T1000174,24212,2073,WALLET,76.92,PHARMACY,0,HDFC,HDFC,PUBLIC,ANDROID,14,8,0,AIRTEL,5G,119,1.26,-91,141.18,2,3,0,431,56800.37,102.55,62.4,14.5,2.07,21,5,0,0.019,0.005,PIN_OR_OTP_FAILED
T1000175,89379,7483,UPI,255.18,TRAVEL,0,IDFC,HDFC,PUBLIC,ANDROID,13,11,0,AIRTEL,3G,262,0.7,-98,201.32,0,1,0,788,57606.53,448.2,33.5,21.3,11.8,0,6,1,0.0374,0.0175,BANK_SERVER_DOWN
T1000176,27274,5621,CARD,184.09,PHARMACY,0,BOB,ICICI,PUBLIC,ANDROID,11,10,0,AIRTEL,5G,40,0.64,-81,81.97,7,1,0,592,39186.24,44.32,63.1,34.0,7.67,15,0,0,0.0228,0.0309,INSUFFICIENT_FUNDS
T1000177,79001,2853,UPI,134.61,FUEL,0,SBI,BOB,NBFC,IOS,17,12,0,JIO,5G,67,2.56,-84,428.96,5,0,0,5,42752.09,436.54,33.5,11.3,1.63,16,2,0,0.0739,0.0578,MERCHANT_CONFIGURATION_ISSUE
T1000178,84774,5512,CARD,184.5,PHARMACY,0,BOB,KOTAK,PUBLIC,IOS,15,15,0,JIO,4G,121,1.13,-75,107.24,3,1,0,601,60000.0,249.75,29.9,17.0,25.02,2,4,1,0.0341,0.1223,BANK_SERVER_DOWN
T1000179,61218,8531,UPI,22.0,ECOM,0,ICICI,PNB,PRIVATE,ANDROID,11,13,0,AIRTEL,WIFI,96,0.63,-108,241.84,2,1,0,5,54612.21,555.12,29.4,25.5,16.33,1,5,1,0.0492,0.0159,NETWORK_TIMEOUT
T1000180,13280,2730,CARD,184.48,GROCERY,0,KOTAK,ICICI,PRIVATE,ANDROID,11,16,0,AIRTEL,4G,62,0.93,-101,335.43,3,1,0,5,51456.8,667.24,29.6,3.9,1.26,1,4,1,0.1058,0.0387,MERCHANT_CONFIGURATION_ISSUE
T1000181,89169,9038,CARD,127.27,BILLS,0,SBI,AXIS,NBFC,ANDROID,10,9,0,VI,4G,273,0.45,-67,76.12,5,0,0,619,24382.03,160.25,27.7,24.1,1.07,15,1,0,0.0188,0.018,INSUFFICIENT_FUNDS
T1000182,19685,3103,CARD,196.67,RETAIL,0,BOB,IDFC,PRIVATE,ANDROID,12,9,0,VI,4G,168,3.72,-76,668.56,2,0,0,910,31535.79,1093.43,13.6,10.5,3.99,15,3,0,0.0036,0.0184,SUSPECTED_FRAUD
T1000183,49825,6815,WALLET,381.77,FOOD,0,HDFC,HDFC,COOP,IOS,12,12,0,JIO,4G,78,0.28,-91,296.34,2,1,0,370,49647.16,1022.04,36.4,18.5,0.91,3,3,1,0.0446,0.066,BANK_SERVER_DOWN
T1000184,32401,5446,UPI,353.7,RETAIL,0,PNB,YES,COOP,IOS,12,16,0,VI,WIFI,33,1.77,-84,77.26,3,0,0,605,53818.52,268.77,26.8,25.3,8.41,21,2,0,0.0489,0.0148,INSUFFICIENT_FUNDS
T1000185,69728,9468,UPI,121.11,RETAIL,0,HDFC,IDFC,PRIVATE,ANDROID,9,11,0,VI,5G,91,2.64,-86,167.73,2,1,0,486,44165.55,232.41,51.6,19.5,1.83,23,0,1,0.1173,0.0461,MERCHANT_CONFIGURATION_ISSUE
T1000186,73181,4915,CARD,165.52,GROCERY,0,ICICI,BOB,PRIVATE,ANDROID,13,9,0,JIO,WIFI,148,1.14,-70,249.1,4,2,0,758,38114.73,525.88,44.6,16.2,2.76,8,6,0,0.0245,0.0321,PIN_OR_OTP_FAILED
T1000187,26001,4247,UPI,68.74,FUEL,0,AXIS,ICICI,PUBLIC,ANDROID,8,13,0,BSNL,5G,20,0.28,-82,382.96,3,2,0,1086,34728.92,785.5,68.6,36.4,2.09,16,5,0,0.0291,0.0089,PIN_OR_OTP_FAILED
T1000188,45905,2245,CARD,658.54,FOOD,1,SBI,YES,PRIVATE,ANDROID,12,12,0,AIRTEL,4G,208,0.09,-93,84.74,3,1,1,906,52268.76,340.03,29.0,64.9,1.44,8,1,0,0.0317,0.0981,INSUFFICIENT_FUNDS
T1000189,91195,4338,UPI,829.39,RETAIL,0,HDFC,AXIS,PRIVATE,ANDROID,8,11,0,VI,5G,52,2.16,-89,483.74,3,3,0,439,60000.0,488.99,37.1,27.1,6.47,3,1,1,0.0078,0.0574,INSUFFICIENT_FUNDS
T1000190,56442,2541,UPI,172.31,GROCERY,0,SBI,AXIS,PRIVATE,ANDROID,10,14,0,AIRTEL,3G,173,0.66,-73,188.78,3,1,0,859,54915.28,355.57,35.7,24.0,2.86,0,0,1,0.0866,0.0184,MERCHANT_CONFIGURATION_ISSUE
T1000191,47462,7052,UPI,327.26,ECOM,0,SBI,KOTAK,PUBLIC,ANDROID,14,12,0,VI,4G,36,2.66,-92,112.94,2,1,0,499,60000.0,336.47,32.3,26.3,3.95,11,4,0,0.0283,0.0309,SUSPECTED_FRAUD
T1000192,60828,5452,UPI,118.85,RETAIL,0,PNB,AXIS,NBFC,ANDROID,9,16,0,JIO,WIFI,23,2.58,-85,193.82,2,1,0,515,47333.71,265.16,39.9,20.4,7.08,21,0,0,0.0107,0.0515,MERCHANT_CONFIGURATION_ISSUE
T1000193,67330,7387,UPI,200.91,ECOM,0,SBI,KOTAK,PRIVATE,ANDROID,10,9,0,AIRTEL,WIFI,123,1.19,-86,131.48,2,1,0,360,48048.21,382.23,11.5,17.9,3.31,5,4,1,0.03,0.0455,INSUFFICIENT_FUNDS
T1000194,62456,6388,UPI,104.85,ECOM,0,HDFC,SBI,PRIVATE,ANDROID,14,10,0,VI,4G,196,2.1,-77,145.37,0,0,0,594,60000.0,557.37,21.6,24.9,9.1,18,3,0,0.0061,0.0943,BANK_SERVER_DOWN
T1000195,24489,4651,UPI,112.87,BILLS,0,IDFC,BOB,PRIVATE,IOS,12,10,0,JIO,5G,121,5.63,-87,84.02,0,1,0,874,56457.56,239.85,42.6,13.4,1.51,17,4,0,0.0286,0.0022,NETWORK_TIMEOUT
T1000196,72834,8820,WALLET,101.94,GROCERY,0,SBI,YES,PUBLIC,ANDROID,10,13,0,VI,4G,168,1.44,-61,105.52,4,1,0,892,56379.0,190.06,48.8,9.7,2.31,8,3,0,0.0127,0.1492,BANK_SERVER_DOWN
T1000197,23051,1461,UPI,375.73,RETAIL,0,PNB,AXIS,PUBLIC,ANDROID,8,10,0,AIRTEL,4G,251,0.71,-80,236.86,1,2,0,461,39650.47,643.41,32.2,1.3,0.58,1,6,1,0.0911,0.0443,PIN_OR_OTP_FAILED
T1000198,14980,7528,UPI,263.24,ECOM,0,ICICI,ICICI,PRIVATE,ANDROID,14,10,0,VI,5G,122,1.03,-67,166.32,1,1,0,871,59713.82,508.78,27.5,15.5,1.83,3,3,1,0.0028,0.0818,BANK_SERVER_DOWN
